activity_id,molecule_chembl_id,smiles,structure_status,target_chembl_id,target_name,assay_chembl_id,document_chembl_id,data_year,standard_type,standard_relation,standard_value,standard_units,data_validity_comment,activity_comment,assay_type,assay_description,classification_text,classification_bucket
2148387,CHEMBL257557,COc1cc2nc(N3CCCN(C(=O)N4CCOCC4)CC3)cc(N)c2c(-c2ccc(F)cc2)c1OC,smiles_found,CHEMBL613373,Liver microsomes,CHEMBL936620,CHEMBL1142226,2007,CL,=,154.0,mL.min-1.kg-1,,,A,Unbound intrinsic clearance in human liver microsomes at 1 uM,unbound intrinsic clearance in human liver microsomes at 1 um | | liver microsomes | ml.min-1.kg-1,chembl_hlm_unbound
25902983,CHEMBL5555418,CC(=O)N1CCO[C@@H](CNC(=O)[C@H](CCc2ccccc2)NC(=O)c2cc(Cl)c(Cl)[nH]2)C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,70.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902984,CHEMBL5561186,CC(=O)N1CCO[C@H](CNC(=O)[C@H](CCc2ccccc2)NC(=O)c2cc(Cl)c(Cl)[nH]2)C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,56.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902985,CHEMBL5559457,O=C(N[C@@H](CCc1ccccc1)C(=O)NC[C@@H]1COCCO1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,60.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902986,CHEMBL5559292,O=C(N[C@@H](CCc1ccccc1)C(=O)NC[C@H]1COCCO1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,98.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902987,CHEMBL5542285,O=C(N[C@@H](CCc1ccccc1)C(=O)NCc1cn2cccnc2n1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,233.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902988,CHEMBL5542516,C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)c1cc(Cl)c(Cl)[nH]1)c1cn2cccnc2n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,200.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902989,CHEMBL5568215,C[C@@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)c1cc(Cl)c(Cl)[nH]1)c1cn2cccnc2n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,266.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902990,CHEMBL5560627,CC[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)c1cc(Cl)c(Cl)[nH]1)c1cn2cccnc2n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,125.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902991,CHEMBL5563078,CC(C)(NC(=O)[C@H](CCc1ccccc1)NC(=O)c1cc(Cl)c(Cl)[nH]1)c1cn2cccnc2n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,350.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902992,CHEMBL5560180,O=C(N[C@@H](CCc1ccccc1)C(=O)NC1(c2cn3cccnc3n2)CC1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,58.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902993,CHEMBL5561043,O=C(N[C@@H](CCc1ccccc1)C(=O)N[C@@H](CO)c1cn2cccnc2n1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,938.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902994,CHEMBL5558211,COC[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)c1cc(Cl)c(Cl)[nH]1)c1cn2cccnc2n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,106.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902995,CHEMBL5567285,C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)c1cc(Cl)c(Cl)[nH]1)c1cn2nccnc2n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,200.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902996,CHEMBL5532356,C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)c1cc(Cl)c(Cl)[nH]1)c1nc2cnccc2s1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,500.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902997,CHEMBL5555754,C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)c1cc(Cl)c(Cl)[nH]1)c1cn2c(=O)n(C)cc(F)c2n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,163.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902998,CHEMBL5558793,C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)c1cc(Cl)c(Cl)[nH]1)c1cn2ccoc2n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,333.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25902999,CHEMBL5564227,C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)c1cc(Cl)c(Cl)[nH]1)c1cn2ccsc2n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,1683.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903000,CHEMBL5562010,O=C(N[C@H](C(=O)NCc1cn2cccnc2n1)[C@H]1CCc2ccccc2C1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,666.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903001,CHEMBL5567996,O=C(N[C@H](C(=O)NCc1cn2cccnc2n1)[C@@H]1CCc2ccccc2C1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,1050.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903002,CHEMBL5550028,O=C(N[C@@]1(C(=O)NCc2cn3cccnc3n2)CO[C@H](c2ccccc2)C1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,63.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903003,CHEMBL5556431,O=C(N[C@@]1(C(=O)NCc2cn3cccnc3n2)CO[C@@H](c2ccccc2)C1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,115.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903004,CHEMBL5564784,O=C(N[C@]1(C(=O)NCc2cn3cccnc3n2)CO[C@H](c2ccccc2)C1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,43.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903006,CHEMBL5558964,O=C(N[C@H](C(=O)NCc1cn2cccnc2n1)[C@@H]1C[C@H]1c1ccccc1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,216.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903007,CHEMBL5559987,O=C(N[C@H](C(=O)NCc1cn2cccnc2n1)[C@H]1C[C@@H]1c1ccccc1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,533.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903008,CHEMBL5562303,O=C(N[C@H](C(=O)NCc1cn2cccnc2n1)C1Cc2ccccc2C1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,116.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903009,CHEMBL5567801,O=C(NC1(C(=O)NCc2cn3cccnc3n2)Cc2ccccc2C1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,115.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903010,CHEMBL5549778,C[C@H](NC(=O)[C@]1(NC(=O)c2cc(Cl)c(Cl)[nH]2)CO[C@H](c2ccccc2)C1)c1cn2c(=O)n(C)cc(F)c2n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,61.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903012,CHEMBL5555645,COCc1cnc([C@H](C)NC(=O)[C@]2(NC(=O)c3cc(Cl)c(Cl)[nH]3)CO[C@H](c3ccccc3)C2)nc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,78.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903013,CHEMBL5563879,C[C@H](NC(=O)[C@]1(NC(=O)c2cc(Cl)c(Cl)[nH]2)CO[C@H](c2ccccc2)C1)c1ncc2c(n1)CCC2,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,333.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903014,CHEMBL5560037,C[C@H](NC(=O)[C@]1(NC(=O)c2cc(Cl)c(Cl)[nH]2)CO[C@H](c2ccccc2)C1)c1ncc2c(n1)COC2,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,131.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903015,CHEMBL5560932,C[C@H](NC(=O)[C@]1(NC(=O)c2cc(Cl)c(Cl)[nH]2)CO[C@H](c2ccccc2)C1)c1cnc2c(n1)COC2,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,183.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903016,CHEMBL5555509,C[C@H](NC(=O)[C@]1(NC(=O)c2cc(Cl)c(Cl)[nH]2)CO[C@H](c2ccccc2)C1)c1cc2c(nn1)COC2,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,101.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903017,CHEMBL5557359,C[C@H](NC(=O)[C@]1(NC(=O)c2cc(Cl)c(Cl)[nH]2)CO[C@H](c2ccccc2)C1)c1ncc2c(n1)CNC2,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,216.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903018,CHEMBL5557480,C[C@H](NC(=O)[C@]1(NC(=O)c2cc(Cl)c(Cl)[nH]2)CO[C@H](c2ccccc2)C1)c1ncc2c(n1)CN(C)C2,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,88.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903019,CHEMBL5549799,C[C@H](NC(=O)[C@]1(NC(=O)c2cc(Cl)c(Cl)[nH]2)CO[C@H](c2ccccc2)C1)c1ncc2c(n1)CN(CC(F)(F)F)C2,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,200.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903020,CHEMBL5532271,C[C@H](NC(=O)[C@]1(NC(=O)c2cc(Cl)c(Cl)[nH]2)CO[C@H](c2ccccc2)C1)c1ncc2c(n1)CN(CC(F)F)C2,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,55.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903021,CHEMBL5557056,C[C@H](NC(=O)[C@]1(NC(=O)c2cc(Cl)c(Cl)[nH]2)CO[C@H](c2ccccc2)C1)c1ncc2c(n1)CN(CCC(F)(F)F)C2,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,183.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903022,CHEMBL5561863,C[C@H](NC(=O)[C@]1(NC(=O)c2cc(Cl)c(Cl)[nH]2)CO[C@H](c2ccccc2)C1)c1ncc2c(n1)CN(CC#N)C2,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,116.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903025,CHEMBL5558735,C[C@H](NC(=O)[C@]1(NC(=O)c2cc(Cl)c(Cl)[nH]2)CO[C@H](c2ccccc2)C1)c1ncc2c(n1)CN([C@@H]1CCN(C)C1)C2,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,400.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903034,CHEMBL5567366,O=C(N[C@@H](CCc1ccccc1)C(=O)NCc1ccccc1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,1533.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903035,CHEMBL5564132,O=C(N[C@@H](CCc1ccccc1)C(=O)NCc1cccnc1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,1300.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903036,CHEMBL5565325,O=C(N[C@@H](CCc1ccccc1)C(=O)NCc1ncccn1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,46.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903037,CHEMBL5555677,C[C@H](NC(=O)[C@H](CCc1ccccc1)NC(=O)c1cc(Cl)c(Cl)[nH]1)c1ncccn1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,200.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903038,CHEMBL5560950,O=C(N[C@@H](CCc1ccccc1)C(=O)NCc1ncc(CO)cn1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,71.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903039,CHEMBL5563304,COCc1cnc(CNC(=O)[C@H](CCc2ccccc2)NC(=O)c2cc(Cl)c(Cl)[nH]2)nc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,166.67,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903040,CHEMBL5558892,O=C(N[C@@H](CCc1ccccc1)C(=O)NCc1ncc(C2CCOCC2)cn1)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,333.33,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
25903041,CHEMBL5555361,O=C(N[C@@H](CCc1ccccc1)C(=O)NCc1ncc2c(n1)CCC2)c1cc(Cl)c(Cl)[nH]1,smiles_found,CHEMBL612558,ADMET,CHEMBL5523117,CHEMBL5518246,2024,CL,=,1100.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 uM measured after 4 hrs,metabolic stability in human liver microsomes assessed as unbound intrinsic clearance at 0.5 um measured after 4 hrs | | admet | ml.min-1.kg-1,chembl_hlm_unbound
