activity_id,molecule_chembl_id,smiles,structure_status,target_chembl_id,target_name,assay_chembl_id,document_chembl_id,data_year,standard_type,standard_relation,standard_value,standard_units,data_validity_comment,activity_comment,assay_type,assay_description,classification_text,classification_bucket
489476,CHEMBL341089,O=C(N[C@H]1c2ccccc2OC[C@H]1O)[C@H](Cc1cccnc1)C[C@H](O)CN1CCN(Cc2ccn(-c3ccccc3)c2)C[C@H]1C(=O)NCC(F)(F)F,smiles_found,CHEMBL612558,ADMET,CHEMBL618995,CHEMBL1146635,2003,CL,=,332.0,mL.min-1.kg-1,,,A,Plasma clearance in human liver microsomes,plasma clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25036545,CHEMBL5277370,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)nc1)nn2[C@@H]1CCCN(C(=O)CCl)C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5243501,CHEMBL5241118,2022,CL,=,82.5,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
25037742,CHEMBL5272286,CCN(Cc1cc(C)n(C[C@H]2C[C@@H]2C#N)c(=O)c1)c1ccc(F)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5243885,CHEMBL5241126,2023,CL,=,48.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance at 1 uM incubated for 15 to 30 mins in the presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as clearance at 1 um incubated for 15 to 30 mins in the presence of nadph generating system by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unknown
25037743,CHEMBL5273106,Cc1cc(Cc2cccc(Cl)c2)cc(=O)n1C[C@H]1C[C@@H]1C#N,smiles_found,CHEMBL612558,ADMET,CHEMBL5243885,CHEMBL5241126,2023,CL,=,-1.0,mL.min-1.g-1,Outside typical range,,A,Metabolic stability in human liver microsomes assessed as clearance at 1 uM incubated for 15 to 30 mins in the presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as clearance at 1 um incubated for 15 to 30 mins in the presence of nadph generating system by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unknown
25037744,CHEMBL5281996,Cc1cc(Cc2cccc(Br)c2)cc(=O)n1C[C@H]1C[C@@H]1C#N,smiles_found,CHEMBL612558,ADMET,CHEMBL5243885,CHEMBL5241126,2023,CL,=,24.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance at 1 uM incubated for 15 to 30 mins in the presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as clearance at 1 um incubated for 15 to 30 mins in the presence of nadph generating system by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unknown
25037745,CHEMBL5269221,Cc1cccc(Cc2cc(C)n(C[C@H]3C[C@@H]3C#N)c(=O)c2)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5243885,CHEMBL5241126,2023,CL,=,15.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance at 1 uM incubated for 15 to 30 mins in the presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as clearance at 1 um incubated for 15 to 30 mins in the presence of nadph generating system by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unknown
25037746,CHEMBL5284167,Cc1cc(Cn2nc(Cl)cc2Cl)cc(=O)n1C[C@H]1C[C@@H]1C#N,smiles_found,CHEMBL612558,ADMET,CHEMBL5243885,CHEMBL5241126,2023,CL,=,12.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance at 1 uM incubated for 15 to 30 mins in the presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as clearance at 1 um incubated for 15 to 30 mins in the presence of nadph generating system by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unknown
25037747,CHEMBL5273123,Cc1cc(Cn2nc(Br)cc2Cl)cc(=O)n1C[C@H]1C[C@@H]1C#N,smiles_found,CHEMBL612558,ADMET,CHEMBL5243885,CHEMBL5241126,2023,CL,=,28.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance at 1 uM incubated for 15 to 30 mins in the presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as clearance at 1 um incubated for 15 to 30 mins in the presence of nadph generating system by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unknown
25037748,CHEMBL5289396,Cc1cc(Cn2nc(C(F)F)cc2Cl)cc(=O)n1C[C@H]1C[C@@H]1C#N,smiles_found,CHEMBL612558,ADMET,CHEMBL5243885,CHEMBL5241126,2023,CL,=,-5.0,mL.min-1.g-1,Outside typical range,,A,Metabolic stability in human liver microsomes assessed as clearance at 1 uM incubated for 15 to 30 mins in the presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as clearance at 1 um incubated for 15 to 30 mins in the presence of nadph generating system by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unknown
25037749,CHEMBL5289868,Cc1cc(Cn2nc(C(F)(F)F)cc2Cl)cc(=O)n1C[C@H]1C[C@@H]1C#N,smiles_found,CHEMBL612558,ADMET,CHEMBL5243885,CHEMBL5241126,2023,CL,=,2.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance at 1 uM incubated for 15 to 30 mins in the presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in human liver microsomes assessed as clearance at 1 um incubated for 15 to 30 mins in the presence of nadph generating system by lc-ms/ms analysis | | admet | ml.min-1.g-1,chembl_hlm_unknown
25051677,CHEMBL5281159,O=C(Nc1nnn[nH]1)c1cc(Cl)c(Oc2ncccc2C(=O)N2CCN(C3CC3)c3ccccc32)cc1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL5247732,CHEMBL5247574,2016,CL,=,56.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
25051678,CHEMBL2181246,O=C(c1cccnc1Oc1cc(Cl)ccc1Cl)N1CCCc2ccccc21,smiles_found,CHEMBL612558,ADMET,CHEMBL5247732,CHEMBL5247574,2016,CL,=,1418.0,mL.min-1.g-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.g-1,chembl_hlm_unknown
25060730,CHEMBL4861762,O=C(Cc1c(-c2ccccc2)nc2ccccn12)Nc1ccc2c(c1)S(=O)(=O)C=C2,smiles_found,CHEMBL612558,ADMET,CHEMBL5250300,CHEMBL5247622,2022,CL,=,87.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance,metabolic stability in human liver microsomes assessed as clearance | | admet | ml.min-1.g-1,chembl_hlm_unknown
25060731,CHEMBL5284687,O=C(Nc1ccc(-c2cnc3cc(C4=CCNCC4)ccn23)cc1)c1ccc([N+](=O)[O-])o1,smiles_found,CHEMBL612558,ADMET,CHEMBL5250300,CHEMBL5247622,2022,CL,=,173.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance,metabolic stability in human liver microsomes assessed as clearance | | admet | ml.min-1.g-1,chembl_hlm_unknown
25060732,CHEMBL5282555,CC(=O)N1CC=C(c2ccn3c(-c4ccc(NC(=O)c5ccc([N+](=O)[O-])o5)cc4)cnc3c2)CC1,smiles_found,CHEMBL612558,ADMET,CHEMBL5250300,CHEMBL5247622,2022,CL,=,156.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance,metabolic stability in human liver microsomes assessed as clearance | | admet | ml.min-1.g-1,chembl_hlm_unknown
25060733,CHEMBL5278396,O=C(Nc1ccc(-c2cnc3ccccn23)cc1)c1ccc([N+](=O)[O-])o1,smiles_found,CHEMBL612558,ADMET,CHEMBL5250300,CHEMBL5247622,2022,CL,=,85.1,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance,metabolic stability in human liver microsomes assessed as clearance | | admet | ml.min-1.g-1,chembl_hlm_unknown
25060734,CHEMBL5277287,COc1ccn2c(-c3ccc(NC(=O)c4ccc([N+](=O)[O-])o4)cc3)cnc2c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5250300,CHEMBL5247622,2022,CL,=,74.2,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance,metabolic stability in human liver microsomes assessed as clearance | | admet | ml.min-1.g-1,chembl_hlm_unknown
25060735,CHEMBL5289129,COc1ccn2c(-c3ccc(NC(=O)c4ccc([N+](=O)[O-])o4)cc3F)cnc2c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5250300,CHEMBL5247622,2022,CL,=,81.6,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance,metabolic stability in human liver microsomes assessed as clearance | | admet | ml.min-1.g-1,chembl_hlm_unknown
25060736,CHEMBL5273320,COc1ccn2c(-c3ccc(NC(=O)c4ccc([N+](=O)[O-])o4)cc3C)cnc2c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5250300,CHEMBL5247622,2022,CL,=,48.8,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance,metabolic stability in human liver microsomes assessed as clearance | | admet | ml.min-1.g-1,chembl_hlm_unknown
25060737,CHEMBL5290172,COc1ccn2c(-c3ccc(NC(=O)c4ccc([N+](=O)[O-])o4)c(C)c3C(F)(F)F)cnc2c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5250300,CHEMBL5247622,2022,CL,=,41.9,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance,metabolic stability in human liver microsomes assessed as clearance | | admet | ml.min-1.g-1,chembl_hlm_unknown
25060738,CHEMBL5287932,COc1ccn2c(-c3ccc(NC(=O)c4ccc([N+](=O)[O-])o4)c(C)c3)cnc2c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5250300,CHEMBL5247622,2022,CL,=,52.6,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance,metabolic stability in human liver microsomes assessed as clearance | | admet | ml.min-1.g-1,chembl_hlm_unknown
25060739,CHEMBL5267173,COc1ccn2c(-c3ccc(NC(=O)c4ccc([N+](=O)[O-])o4)c(C(F)(F)F)c3)cnc2c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5250300,CHEMBL5247622,2022,CL,=,86.7,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance,metabolic stability in human liver microsomes assessed as clearance | | admet | ml.min-1.g-1,chembl_hlm_unknown
25060740,CHEMBL5272878,Cc1cc(-c2cnc3ccccn23)ccc1NC(=O)c1ccc([N+](=O)[O-])o1,smiles_found,CHEMBL612558,ADMET,CHEMBL5250300,CHEMBL5247622,2022,CL,=,57.2,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance,metabolic stability in human liver microsomes assessed as clearance | | admet | ml.min-1.g-1,chembl_hlm_unknown
25060741,CHEMBL5277705,Cc1cc(NC(=O)c2ccc([N+](=O)[O-])o2)ccc1-c1cnc2ccccn12,smiles_found,CHEMBL612558,ADMET,CHEMBL5250300,CHEMBL5247622,2022,CL,=,51.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance,metabolic stability in human liver microsomes assessed as clearance | | admet | ml.min-1.g-1,chembl_hlm_unknown
25073577,CHEMBL3735958,Cc1nc2cnc(Nc3ccnc(N4CC[C@H](O)[C@H](F)C4)n3)cc2n1C(C)C,smiles_found,CHEMBL612558,ADMET,CHEMBL5253711,CHEMBL5252534,2016,CL,=,5.2,mL.min-1.kg-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25073578,CHEMBL5281373,Cc1nc2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc2n1C(C)C,smiles_found,CHEMBL612558,ADMET,CHEMBL5253711,CHEMBL5252534,2016,CL,=,7.7,mL.min-1.kg-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25073579,CHEMBL5280555,CC(C)n1nc(N)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,smiles_found,CHEMBL612558,ADMET,CHEMBL5253711,CHEMBL5252534,2016,CL,=,13.0,mL.min-1.kg-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25073580,CHEMBL5273791,CC(C)n1nc(N2CCOCC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,smiles_found,CHEMBL612558,ADMET,CHEMBL5253711,CHEMBL5252534,2016,CL,=,9.3,mL.min-1.kg-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25073581,CHEMBL5276357,CC(C)n1nc(N2CCC(O)CC2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,smiles_found,CHEMBL612558,ADMET,CHEMBL5253711,CHEMBL5252534,2016,CL,=,7.0,mL.min-1.kg-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25073582,CHEMBL5285503,CC(C)n1nc(N2CC(CO)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,smiles_found,CHEMBL612558,ADMET,CHEMBL5253711,CHEMBL5252534,2016,CL,=,10.0,mL.min-1.kg-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25073583,CHEMBL5282716,CC(C)n1nc(N2CC(C(C)(C)O)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,smiles_found,CHEMBL612558,ADMET,CHEMBL5253711,CHEMBL5252534,2016,CL,=,8.9,mL.min-1.kg-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25073584,CHEMBL5281446,CC(C)c1nn(C(C)C)c2cc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)ncc12,smiles_found,CHEMBL612558,ADMET,CHEMBL5253711,CHEMBL5252534,2016,CL,=,8.5,mL.min-1.kg-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25073585,CHEMBL5280589,CC[C@@H](C)n1nc(N2CC(C(C)(C)O)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,smiles_found,CHEMBL612558,ADMET,CHEMBL5253711,CHEMBL5252534,2016,CL,=,9.9,mL.min-1.kg-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25073586,CHEMBL5282118,CC[C@H](C)n1nc(N2CC(C(C)(C)O)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,smiles_found,CHEMBL612558,ADMET,CHEMBL5253711,CHEMBL5252534,2016,CL,=,3.8,mL.min-1.kg-1,,,A,Clearance in human liver microsomes,clearance in human liver microsomes | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25095488,CHEMBL5273109,C[C@H]1Nc2ccc3ncc(n3n2)C(=O)NC2(CC2)COc2ccc(F)cc21,smiles_found,CHEMBL612558,ADMET,CHEMBL5259898,CHEMBL5257114,2023,CL,=,41.0,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance,metabolic stability in human liver microsomes assessed as clearance | | admet | ml.min-1.g-1,chembl_hlm_unknown
25095489,CHEMBL5270672,CC[C@H]1Nc2ccc3ncc(n3n2)C(=O)NC2(CC2)COc2ccc(F)cc21,smiles_found,CHEMBL612558,ADMET,CHEMBL5259898,CHEMBL5257114,2023,CL,=,24.6,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance,metabolic stability in human liver microsomes assessed as clearance | | admet | ml.min-1.g-1,chembl_hlm_unknown
25095490,CHEMBL4298138,C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1,smiles_found,CHEMBL612558,ADMET,CHEMBL5259898,CHEMBL5257114,2023,CL,=,25.6,mL.min-1.g-1,,,A,Metabolic stability in human liver microsomes assessed as clearance,metabolic stability in human liver microsomes assessed as clearance | | admet | ml.min-1.g-1,chembl_hlm_unknown
25108577,CHEMBL3341985,CS(=O)(=O)NC(=O)c1cc(Cl)c(OCC23CC4CC(CC(C4)C2)C3)cc1F,smiles_found,CHEMBL612558,ADMET,CHEMBL5264199,CHEMBL5260838,2019,CL,=,19.0,mL.min-1.kg-1,,,A,Metabolic stability in human liver microsomes assessed as clearance,metabolic stability in human liver microsomes assessed as clearance | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25457939,CHEMBL5440696,COC(=O)C1=C(CN2CCN3C(=O)N(c4ccc(C(=O)O)cc4)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL5320696,CHEMBL5316357,2023,CL,=,0.43,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM measured upto 30 mins in presence of NADPH by LC-MS/MS analysis,clearance in human liver microsomes at 1 um measured upto 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25457941,CHEMBL5435883,COC(=O)C1=C(CN2CCN3C(=O)N(c4cccc(C(=O)O)c4)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL5320696,CHEMBL5316357,2023,CL,=,0.3,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM measured upto 30 mins in presence of NADPH by LC-MS/MS analysis,clearance in human liver microsomes at 1 um measured upto 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25457942,CHEMBL5407540,CCOC(=O)C1=C(CN2CCN3C(=O)N(c4ccccc4C(=O)O)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL5320696,CHEMBL5316357,2023,CL,=,4.4,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM measured upto 30 mins in presence of NADPH by LC-MS/MS analysis,clearance in human liver microsomes at 1 um measured upto 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25457943,CHEMBL5437833,CCOC(=O)C1=C(CN2CCN3C(=O)N(C(C)(C)C(=O)O)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL5320696,CHEMBL5316357,2023,CL,=,1.6,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM measured upto 30 mins in presence of NADPH by LC-MS/MS analysis,clearance in human liver microsomes at 1 um measured upto 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25457944,CHEMBL5436316,CCOC(=O)C1=C(CN2CCN3C(=O)N(CC(C)C(=O)O)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL5320696,CHEMBL5316357,2023,CL,=,2.7,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM measured upto 30 mins in presence of NADPH by LC-MS/MS analysis,clearance in human liver microsomes at 1 um measured upto 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25457945,CHEMBL5438938,CCOC(=O)C1=C(CN2CCN3C(=O)N(CC(C)(C)C(=O)O)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1cccc(F)c1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL5320696,CHEMBL5316357,2023,CL,=,0.4,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM measured upto 30 mins in presence of NADPH by LC-MS/MS analysis,clearance in human liver microsomes at 1 um measured upto 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25457946,CHEMBL5403174,COC(=O)C1=C(CN2CCN3C(=O)N(CC(C)(C)C(=O)O)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL5320696,CHEMBL5316357,2023,CL,=,2.0,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM measured upto 30 mins in presence of NADPH by LC-MS/MS analysis,clearance in human liver microsomes at 1 um measured upto 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25457947,CHEMBL5394132,COC(=O)C1=C(CN2CCN3C(=O)N(CC4(C(=O)O)CC4)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL5320696,CHEMBL5316357,2023,CL,=,0.3,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM measured upto 30 mins in presence of NADPH by LC-MS/MS analysis,clearance in human liver microsomes at 1 um measured upto 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25457948,CHEMBL5431096,COC(=O)C1=C(CN2CCN3C(=O)N(CC4(C(=O)O)CCC4)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL5320696,CHEMBL5316357,2023,CL,=,2.3,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM measured upto 30 mins in presence of NADPH by LC-MS/MS analysis,clearance in human liver microsomes at 1 um measured upto 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25457949,CHEMBL5411868,COC(=O)C1=C(CN2CCN3C(=O)N(C(C)(C)CC(=O)O)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL5320696,CHEMBL5316357,2023,CL,=,2.5,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM measured upto 30 mins in presence of NADPH by LC-MS/MS analysis,clearance in human liver microsomes at 1 um measured upto 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25457950,CHEMBL5438681,COC(=O)C1=C(CN2CCN3C(=O)N(CCC(C)(C)C(=O)O)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL5320696,CHEMBL5316357,2023,CL,=,4.6,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM measured upto 30 mins in presence of NADPH by LC-MS/MS analysis,clearance in human liver microsomes at 1 um measured upto 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25457951,CHEMBL5420983,COC(=O)C1=C(CN2CCN3C(=O)N([C@H]4C[C@@H](C(=O)O)C4)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL5320696,CHEMBL5316357,2023,CL,=,0.4,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM measured upto 30 mins in presence of NADPH by LC-MS/MS analysis,clearance in human liver microsomes at 1 um measured upto 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25457953,CHEMBL5406862,COC(=O)C1=C(CN2CCN3C(=O)N([C@H]4CC[C@H](C(=O)O)CC4)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL5320696,CHEMBL5316357,2023,CL,=,5.2,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM measured upto 30 mins in presence of NADPH by LC-MS/MS analysis,clearance in human liver microsomes at 1 um measured upto 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25457954,CHEMBL5437421,COC(=O)C1=C(CN2CCN3C(=O)N(C4CCC(C(=O)O)CC4)C[C@@H]3C2)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL5320696,CHEMBL5316357,2023,CL,=,8.1,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM measured upto 30 mins in presence of NADPH by LC-MS/MS analysis,clearance in human liver microsomes at 1 um measured upto 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25457955,CHEMBL5412901,CCOC(=O)C1=C(CN2C[C@H]3CN(C4CC4)C(=O)N3C[C@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL5320696,CHEMBL5316357,2023,CL,=,1.7,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM measured upto 30 mins in presence of NADPH by LC-MS/MS analysis,clearance in human liver microsomes at 1 um measured upto 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25457956,CHEMBL5408647,CCOC(=O)C1=C(CN2C[C@H]3CN(C4CC4)C(=O)N3C[C@@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL5320696,CHEMBL5316357,2023,CL,=,2.7,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM measured upto 30 mins in presence of NADPH by LC-MS/MS analysis,clearance in human liver microsomes at 1 um measured upto 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
25457958,CHEMBL5416588,CCOC(=O)C1=C(CN2C[C@H]3CN(C(C)(C)C)C(=O)N3C[C@@H]2C(=O)O)NC(c2nccs2)=N[C@H]1c1ccc(F)cc1Cl,smiles_found,CHEMBL612558,ADMET,CHEMBL5320696,CHEMBL5316357,2023,CL,=,5.0,mL.min-1.kg-1,,,A,Clearance in human liver microsomes at 1 uM measured upto 30 mins in presence of NADPH by LC-MS/MS analysis,clearance in human liver microsomes at 1 um measured upto 30 mins in presence of nadph by lc-ms/ms analysis | | admet | ml.min-1.kg-1,chembl_hlm_unknown
