activity_id,molecule_chembl_id,smiles,structure_status,target_chembl_id,target_name,assay_chembl_id,document_chembl_id,data_year,standard_type,standard_relation,standard_value,standard_units,data_validity_comment,activity_comment,assay_type,assay_description,classification_text,classification_bucket
2271795,CHEMBL460108,Cc1nnc([C@](F)([C@H]2Cc3[nH]c4ccc(Cl)cc4c3C2)S(=O)(=O)c2ccccc2)o1,smiles_found,CHEMBL612558,ADMET,CHEMBL1015311,CHEMBL1153298,2009,CL,=,59.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as compound clearance,metabolic stability in mouse liver microsomes assessed as compound clearance | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660546,CHEMBL5425037,O=C(Nc1ccc(F)c(Cl)c1)N1CCn2ncc(N3CCOCC3=O)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,20.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660547,CHEMBL5409093,O=C(Nc1cc(F)c(F)c(F)c1)N1CCn2ncc(N3CCCC3=O)c2C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,51.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660548,CHEMBL5414904,C[C@H]1Cn2ncc(N3CCCC3=O)c2CN1C(=O)Nc1ccc(F)c(Cl)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,50.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660549,CHEMBL5415746,C[C@H]1Cn2ncc(N3CCCC3=O)c2CN1C(=O)Nc1cc(F)c(F)c(F)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,29.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660550,CHEMBL5408677,C[C@H]1Cn2ncc(N3CCOCC3=O)c2CN1C(=O)Nc1ccc(F)c(Cl)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,39.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660551,CHEMBL5402325,C[C@H]1Cn2ncc(N3CCOCC3=O)c2CN1C(=O)Nc1cc(F)c(F)c(F)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,29.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660552,CHEMBL5408082,C[C@H]1[C@H](C)n2ncc(N3CCCC3=O)c2CN1C(=O)Nc1cc(F)c(F)c(F)c1,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,73.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25660553,CHEMBL5438947,C[C@@H]1[C@H](C)N(C(=O)Nc2cc(F)c(F)c(F)c2)Cc2c(N3CCCC3=O)cnn21,smiles_found,CHEMBL612558,ADMET,CHEMBL5373429,CHEMBL5370611,2023,CL,=,45.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM preincubated for 10 mins and measured upto 30 mins in presence of NADPH generating system by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um preincubated for 10 mins and measured upto 30 mins in presence of nadph generating system by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25688411,CHEMBL5417785,Cn1c(=O)c2c(ncn2C)n(CC#Cc2cccc(O)c2)c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5381648,CHEMBL5380789,2023,CL,=,37.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM in presence of beta-nicotinamide adenine dinucleotide phosphate by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um in presence of beta-nicotinamide adenine dinucleotide phosphate by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25688412,CHEMBL5307400,CCn1c(=O)c(C)cn(Cc2nnc(-c3ccc(F)c(O)c3F)s2)c1=O,smiles_found,CHEMBL612558,ADMET,CHEMBL5381648,CHEMBL5380789,2023,CL,=,12.1,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM in presence of beta-nicotinamide adenine dinucleotide phosphate by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance at 1 um in presence of beta-nicotinamide adenine dinucleotide phosphate by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25838412,CHEMBL5512561,FC(F)(F)c1cc(NCc2ccc(Cl)cc2)nc(NCCN2CCCCC2)n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5503117,CHEMBL5500381,2024,CL,=,179.0,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as degradation at 3 uM in presence of NADPH measured upto 45 mins by HPLC-MS analysis,metabolic stability in mouse liver microsomes assessed as degradation at 3 um in presence of nadph measured upto 45 mins by hplc-ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25843276,CHEMBL5557963,CCC(=O)Nc1ccc(CNc2nc(NC3CCOCC3)nc3c(C(C)C)cnn23)cc1,smiles_found,CHEMBL612558,ADMET,CHEMBL5504198,CHEMBL5500401,2024,CL,=,1530300.0,mL.min-1.g-1,Outside typical range,,A,Metabolic stability in mouse liver microsomes assessed as apparent clearance at 1 uM preincubated for 5 mins followed by NADPH addition measured for 60 mins,metabolic stability in mouse liver microsomes assessed as apparent clearance at 1 um preincubated for 5 mins followed by nadph addition measured for 60 mins | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25843277,CHEMBL5527848,CC(C)c1cnn2c(NCc3ccc(NC(=O)C4(F)CC4)cc3)nc(NC3CCOCC3)nc12,smiles_found,CHEMBL612558,ADMET,CHEMBL5504198,CHEMBL5500401,2024,CL,=,2051200.0,mL.min-1.g-1,Outside typical range,,A,Metabolic stability in mouse liver microsomes assessed as apparent clearance at 1 uM preincubated for 5 mins followed by NADPH addition measured for 60 mins,metabolic stability in mouse liver microsomes assessed as apparent clearance at 1 um preincubated for 5 mins followed by nadph addition measured for 60 mins | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25850789,CHEMBL5095260,C[C@@H]1COCCN1c1cc([C@]2(O)C[C@H]3CC[C@@H](C2)O3)c2cnn(-c3cc[nH]n3)c2n1,smiles_found,CHEMBL612558,ADMET,CHEMBL5506894,CHEMBL5505970,2024,CL,=,25.0,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes at 1 uM in presence of NADPH by ESI/LC-MS/MS analysis,clearance in mouse liver microsomes at 1 um in presence of nadph by esi/lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25882159,CHEMBL5565861,O=S(=O)(Cc1ccccc1)Nc1c(F)cc(Oc2ncccc2-c2ccnc(N[C@@H]3CNC[C@@H](F)C3)n2)c(F)c1F,smiles_found,CHEMBL612558,ADMET,CHEMBL5516177,CHEMBL5512667,2024,CL,=,76.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM measured upto 60 mins in presence of NADPH by LC-MS/MS method,metabolic stability in mouse liver microsomes assessed as clearance at 1 um measured upto 60 mins in presence of nadph by lc-ms/ms method | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25882160,CHEMBL5562014,C[C@@]1(F)CNC[C@@H](Nc2nccc(-c3cccnc3Oc3cc(F)c(NS(=O)(=O)Cc4ccccc4)c(F)c3F)n2)C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5516177,CHEMBL5512667,2024,CL,=,65.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM measured upto 60 mins in presence of NADPH by LC-MS/MS method,metabolic stability in mouse liver microsomes assessed as clearance at 1 um measured upto 60 mins in presence of nadph by lc-ms/ms method | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25882161,CHEMBL5557870,O=S(=O)(Cc1ccccc1)Nc1c(F)cc(Oc2ncccc2-c2ccnc(N[C@@H]3CNC[C@H](CF)C3)n2)c(F)c1F,smiles_found,CHEMBL612558,ADMET,CHEMBL5516177,CHEMBL5512667,2024,CL,=,49.0,mL.min-1.kg-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM measured upto 60 mins in presence of NADPH by LC-MS/MS method,metabolic stability in mouse liver microsomes assessed as clearance at 1 um measured upto 60 mins in presence of nadph by lc-ms/ms method | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25897997,CHEMBL4636197,CN1c2ccc(C(F)(F)F)cc2C(=O)C12CCN(CC1CCOCC1)CC2,smiles_found,CHEMBL612558,ADMET,CHEMBL5521540,CHEMBL5518221,2024,CL,=,47.0,mL.min-1.kg-1,,,A,Metabolic stability in pooled CD-1 mouse liver microsomes assessed as clearance at 1 uM measured upto 60 mins in presence of NADPH by LC-MS/MS analysis,metabolic stability in pooled cd-1 mouse liver microsomes assessed as clearance at 1 um measured upto 60 mins in presence of nadph by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25897998,CHEMBL5542172,O=C1N(c2ccc(C(F)(F)F)cc2)CCC12CCN(CC1CCOCC1)CC2,smiles_found,CHEMBL612558,ADMET,CHEMBL5521540,CHEMBL5518221,2024,CL,=,18.0,mL.min-1.kg-1,,,A,Metabolic stability in pooled CD-1 mouse liver microsomes assessed as clearance at 1 uM measured upto 60 mins in presence of NADPH by LC-MS/MS analysis,metabolic stability in pooled cd-1 mouse liver microsomes assessed as clearance at 1 um measured upto 60 mins in presence of nadph by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25898000,CHEMBL5549966,CCN1C(=O)N(c2ccc(C(F)(F)F)cc2)C(=O)C12CCN(CC1CCOCC1)CC2,smiles_found,CHEMBL612558,ADMET,CHEMBL5521540,CHEMBL5518221,2024,CL,=,17.0,mL.min-1.kg-1,,,A,Metabolic stability in pooled CD-1 mouse liver microsomes assessed as clearance at 1 uM measured upto 60 mins in presence of NADPH by LC-MS/MS analysis,metabolic stability in pooled cd-1 mouse liver microsomes assessed as clearance at 1 um measured upto 60 mins in presence of nadph by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25898005,CHEMBL5560051,CCN1C(=O)N(c2ccc(Cl)cc2)C(=O)C12CCN(CC1CCOCC1)CC2,smiles_found,CHEMBL612558,ADMET,CHEMBL5521540,CHEMBL5518221,2024,CL,=,25.0,mL.min-1.kg-1,,,A,Metabolic stability in pooled CD-1 mouse liver microsomes assessed as clearance at 1 uM measured upto 60 mins in presence of NADPH by LC-MS/MS analysis,metabolic stability in pooled cd-1 mouse liver microsomes assessed as clearance at 1 um measured upto 60 mins in presence of nadph by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25898007,CHEMBL5543018,CCN1C(=O)N(c2cccc(C3CC3)c2)C(=O)C12CCN(CC1CCOCC1)CC2,smiles_found,CHEMBL612558,ADMET,CHEMBL5521540,CHEMBL5518221,2024,CL,=,47.0,mL.min-1.kg-1,,,A,Metabolic stability in pooled CD-1 mouse liver microsomes assessed as clearance at 1 uM measured upto 60 mins in presence of NADPH by LC-MS/MS analysis,metabolic stability in pooled cd-1 mouse liver microsomes assessed as clearance at 1 um measured upto 60 mins in presence of nadph by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25898008,CHEMBL5531941,CCN1C(=O)N(c2cc(Cl)cc(C#N)c2)C(=O)C12CCN(CC1CCOCC1)CC2,smiles_found,CHEMBL612558,ADMET,CHEMBL5521540,CHEMBL5518221,2024,CL,=,35.0,mL.min-1.kg-1,,,A,Metabolic stability in pooled CD-1 mouse liver microsomes assessed as clearance at 1 uM measured upto 60 mins in presence of NADPH by LC-MS/MS analysis,metabolic stability in pooled cd-1 mouse liver microsomes assessed as clearance at 1 um measured upto 60 mins in presence of nadph by lc-ms/ms analysis | | admet | cl | ml.min-1.kg-1,chembl_mlm_unknown
25935101,CHEMBL5563206,CC(C)c1cc(OCC2CC2)c(I)cc1Oc1cnc(N)nc1N,smiles_found,CHEMBL612558,ADMET,CHEMBL5531657,CHEMBL5528082,2024,CL,=,4.1,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance rate at 3 uM measured for 120 mins by LC-MS/MS analysis,metabolic stability in mouse liver microsomes assessed as clearance rate at 3 um measured for 120 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25941257,CHEMBL5563688,Cc1cc(-c2cnn(C)c2)ncc1Nc1ncc2c(n1)n(C1CCOCC1)c(=O)n2C,smiles_found,CHEMBL612558,ADMET,CHEMBL5534436,CHEMBL5532664,2024,CL,=,1.8,mL.min-1.g-1,,,A,Metabolic stability in mouse liver microsomes assessed as clearance at 1 uM incubated for 5 mins in presence of NADPH regenerating system,metabolic stability in mouse liver microsomes assessed as clearance at 1 um incubated for 5 mins in presence of nadph regenerating system | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25962162,CHEMBL5573324,CN1CCC[C@@H](NC(=O)Cn2nc(C(C)(C)O)n3c(cc4sc(Cl)cc43)c2=O)C1,smiles_found,CHEMBL612558,ADMET,CHEMBL5539836,CHEMBL5537164,2024,CL,=,103.0,mL.min-1.g-1,,,A,Clearance in mouse liver microsomes,clearance in mouse liver microsomes | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25962823,CHEMBL5563677,COc1cc2c(cc1Cl)-c1cc(=O)c(C(=O)O)cn1[C@H](C(C)C)CO2,smiles_found,CHEMBL612558,ADMET,CHEMBL5540068,CHEMBL5537169,2024,CL,=,1.0,mL.min-1.g-1,,,A,Clearance in CD-1 mouse liver microsomes at 0.3 uM pre-incubated for 10 mins followed by NADPH addition incubated for 60 mins by LC-MS/MS analysis,clearance in cd-1 mouse liver microsomes at 0.3 um pre-incubated for 10 mins followed by nadph addition incubated for 60 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25962824,CHEMBL5265876,COCCCOc1cc2c(cc1Cl)-c1cc(=O)c(C(=O)O)cn1[C@H](C(C)C)CO2,smiles_found,CHEMBL612558,ADMET,CHEMBL5540068,CHEMBL5537169,2024,CL,=,5.0,mL.min-1.g-1,,,A,Clearance in CD-1 mouse liver microsomes at 0.3 uM pre-incubated for 10 mins followed by NADPH addition incubated for 60 mins by LC-MS/MS analysis,clearance in cd-1 mouse liver microsomes at 0.3 um pre-incubated for 10 mins followed by nadph addition incubated for 60 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25962825,CHEMBL5566979,COCCCCOc1cc2c(cc1Cl)-c1cc(=O)c(C(=O)O)cn1[C@H](C(C)C)CO2,smiles_found,CHEMBL612558,ADMET,CHEMBL5540068,CHEMBL5537169,2024,CL,=,1.0,mL.min-1.g-1,,,A,Clearance in CD-1 mouse liver microsomes at 0.3 uM pre-incubated for 10 mins followed by NADPH addition incubated for 60 mins by LC-MS/MS analysis,clearance in cd-1 mouse liver microsomes at 0.3 um pre-incubated for 10 mins followed by nadph addition incubated for 60 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25962826,CHEMBL5572446,CC(C)[C@@H]1COc2cc(OCCCO)c(Cl)cc2-c2cc(=O)c(C(=O)O)cn21,smiles_found,CHEMBL612558,ADMET,CHEMBL5540068,CHEMBL5537169,2024,CL,=,6.0,mL.min-1.g-1,,,A,Clearance in CD-1 mouse liver microsomes at 0.3 uM pre-incubated for 10 mins followed by NADPH addition incubated for 60 mins by LC-MS/MS analysis,clearance in cd-1 mouse liver microsomes at 0.3 um pre-incubated for 10 mins followed by nadph addition incubated for 60 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25962827,CHEMBL5563966,CC(C)[C@@H]1COc2cc(OCCCCO)c(Cl)cc2-c2cc(=O)c(C(=O)O)cn21,smiles_found,CHEMBL612558,ADMET,CHEMBL5540068,CHEMBL5537169,2024,CL,=,1.0,mL.min-1.g-1,,,A,Clearance in CD-1 mouse liver microsomes at 0.3 uM pre-incubated for 10 mins followed by NADPH addition incubated for 60 mins by LC-MS/MS analysis,clearance in cd-1 mouse liver microsomes at 0.3 um pre-incubated for 10 mins followed by nadph addition incubated for 60 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25962828,CHEMBL5575940,CC(C)[C@@H]1COc2cc(OCC3CC3)c(Cl)cc2-c2cc(=O)c(C(=O)O)cn21,smiles_found,CHEMBL612558,ADMET,CHEMBL5540068,CHEMBL5537169,2024,CL,=,1.0,mL.min-1.g-1,,,A,Clearance in CD-1 mouse liver microsomes at 0.3 uM pre-incubated for 10 mins followed by NADPH addition incubated for 60 mins by LC-MS/MS analysis,clearance in cd-1 mouse liver microsomes at 0.3 um pre-incubated for 10 mins followed by nadph addition incubated for 60 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25962829,CHEMBL5562686,CC(C)[C@@H]1COc2cc(OCC(F)(F)F)c(Cl)cc2-c2cc(=O)c(C(=O)O)cn21,smiles_found,CHEMBL612558,ADMET,CHEMBL5540068,CHEMBL5537169,2024,CL,=,0.0,mL.min-1.g-1,,,A,Clearance in CD-1 mouse liver microsomes at 0.3 uM pre-incubated for 10 mins followed by NADPH addition incubated for 60 mins by LC-MS/MS analysis,clearance in cd-1 mouse liver microsomes at 0.3 um pre-incubated for 10 mins followed by nadph addition incubated for 60 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25962830,CHEMBL5570787,CC(C)[C@@H]1COc2cc(OCCCN3CCOCC3)c(Cl)cc2-c2cc(=O)c(C(=O)O)cn21,smiles_found,CHEMBL612558,ADMET,CHEMBL5540068,CHEMBL5537169,2024,CL,=,1.0,mL.min-1.g-1,,,A,Clearance in CD-1 mouse liver microsomes at 0.3 uM pre-incubated for 10 mins followed by NADPH addition incubated for 60 mins by LC-MS/MS analysis,clearance in cd-1 mouse liver microsomes at 0.3 um pre-incubated for 10 mins followed by nadph addition incubated for 60 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25962831,CHEMBL5570990,CC(C)[C@@H]1COc2cc(OCC(C)(C)CO)c(Cl)cc2-c2cc(=O)c(C(=O)O)cn21,smiles_found,CHEMBL612558,ADMET,CHEMBL5540068,CHEMBL5537169,2024,CL,=,17.0,mL.min-1.g-1,,,A,Clearance in CD-1 mouse liver microsomes at 0.3 uM pre-incubated for 10 mins followed by NADPH addition incubated for 60 mins by LC-MS/MS analysis,clearance in cd-1 mouse liver microsomes at 0.3 um pre-incubated for 10 mins followed by nadph addition incubated for 60 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25962832,CHEMBL5571344,COCCCOc1cc2c(cc1C)-c1cc(=O)c(C(=O)O)cn1[C@H](C(C)C)CO2,smiles_found,CHEMBL612558,ADMET,CHEMBL5540068,CHEMBL5537169,2024,CL,=,4.0,mL.min-1.g-1,,,A,Clearance in CD-1 mouse liver microsomes at 0.3 uM pre-incubated for 10 mins followed by NADPH addition incubated for 60 mins by LC-MS/MS analysis,clearance in cd-1 mouse liver microsomes at 0.3 um pre-incubated for 10 mins followed by nadph addition incubated for 60 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25962833,CHEMBL5575951,CCc1cc2c(cc1OCCCOC)OC[C@@H](C(C)C)n1cc(C(=O)O)c(=O)cc1-2,smiles_found,CHEMBL612558,ADMET,CHEMBL5540068,CHEMBL5537169,2024,CL,=,10.0,mL.min-1.g-1,,,A,Clearance in CD-1 mouse liver microsomes at 0.3 uM pre-incubated for 10 mins followed by NADPH addition incubated for 60 mins by LC-MS/MS analysis,clearance in cd-1 mouse liver microsomes at 0.3 um pre-incubated for 10 mins followed by nadph addition incubated for 60 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25962834,CHEMBL5591221,COCCCOc1cc2c(cc1C1CC1)-c1cc(=O)c(C(=O)O)cn1[C@H](C(C)C)CO2,smiles_found,CHEMBL612558,ADMET,CHEMBL5540068,CHEMBL5537169,2024,CL,=,1.0,mL.min-1.g-1,,,A,Clearance in CD-1 mouse liver microsomes at 0.3 uM pre-incubated for 10 mins followed by NADPH addition incubated for 60 mins by LC-MS/MS analysis,clearance in cd-1 mouse liver microsomes at 0.3 um pre-incubated for 10 mins followed by nadph addition incubated for 60 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25962835,CHEMBL5573474,COCCCOc1cc2c(nc1OC)-c1cc(=O)c(C(=O)O)cn1[C@H](C(C)C)C2,smiles_found,CHEMBL612558,ADMET,CHEMBL5540068,CHEMBL5537169,2024,CL,=,2.0,mL.min-1.g-1,,,A,Clearance in CD-1 mouse liver microsomes at 0.3 uM pre-incubated for 10 mins followed by NADPH addition incubated for 60 mins by LC-MS/MS analysis,clearance in cd-1 mouse liver microsomes at 0.3 um pre-incubated for 10 mins followed by nadph addition incubated for 60 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
25962836,CHEMBL4283853,COCCCOc1cc2c(cc1OC)-c1cc(=O)c(C(=O)O)cn1[C@H](C(C)C)C2,smiles_found,CHEMBL612558,ADMET,CHEMBL5540068,CHEMBL5537169,2024,CL,=,5.0,mL.min-1.g-1,,,A,Clearance in CD-1 mouse liver microsomes at 0.3 uM pre-incubated for 10 mins followed by NADPH addition incubated for 60 mins by LC-MS/MS analysis,clearance in cd-1 mouse liver microsomes at 0.3 um pre-incubated for 10 mins followed by nadph addition incubated for 60 mins by lc-ms/ms analysis | | admet | cl | ml.min-1.g-1,chembl_mlm_unknown
